"timestamp","message"
"2023-05-22 15:02:38 GMT+0300","11221"
"2023-05-22 15:02:36 GMT+0300","11122"
"2023-05-22 15:02:34 GMT+0300","21112"
"2023-05-22 15:02:32 GMT+0300","22111"
"2023-05-22 15:02:30 GMT+0300","22211"
"2023-05-22 15:02:28 GMT+0300","22221"
"2023-05-22 15:02:26 GMT+0300","22222"
"2023-05-22 15:02:24 GMT+0300","12222"
"2023-05-22 15:02:22 GMT+0300","21222"
"2023-05-22 15:02:20 GMT+0300","22122"
"2023-05-22 15:02:18 GMT+0300","12212"
"2023-05-22 15:02:16 GMT+0300","11221"
"2023-05-22 15:02:14 GMT+0300","21122"
"2023-05-22 15:02:12 GMT+0300","12112"
"2023-05-22 15:02:10 GMT+0300","11211"
"2023-05-22 15:02:08 GMT+0300","21121"
"2023-05-22 15:02:06 GMT+0300","22112"
"2023-05-22 15:02:04 GMT+0300","22211"
"2023-05-22 15:02:02 GMT+0300","22221"
"2023-05-22 15:02:00 GMT+0300","22222"
"2023-05-22 15:01:58 GMT+0300","12222"
"2023-05-22 15:01:56 GMT+0300","11222"
"2023-05-22 15:01:54 GMT+0300","21122"
"2023-05-22 15:01:52 GMT+0300","12112"
"2023-05-22 15:01:50 GMT+0300","11211"
"2023-05-22 15:01:48 GMT+0300","21121"
"2023-05-22 15:01:46 GMT+0300","22112"
"2023-05-22 15:01:44 GMT+0300","12211"
"2023-05-22 15:01:42 GMT+0300","21221"
"2023-05-22 15:01:40 GMT+0300","12122"
"2023-05-22 15:01:38 GMT+0300","11212"
"2023-05-22 15:01:36 GMT+0300","21121"
"2023-05-22 15:01:34 GMT+0300","22112"
"2023-05-22 15:01:32 GMT+0300","22211"
"2023-05-22 15:01:30 GMT+0300","12221"
"2023-05-22 15:01:28 GMT+0300","11222"
"2023-05-22 15:01:26 GMT+0300","11122"
"2023-05-22 15:01:24 GMT+0300","21112"
"2023-05-22 15:01:22 GMT+0300","12111"
"2023-05-22 15:01:20 GMT+0300","21211"
"2023-05-22 15:01:18 GMT+0300","12121"
"2023-05-22 15:01:16 GMT+0300","11212"
"2023-05-22 15:01:14 GMT+0300","21121"
"2023-05-22 15:01:12 GMT+0300","12112"
"2023-05-22 15:01:10 GMT+0300","11211"
"2023-05-22 15:01:08 GMT+0300","21121"
"2023-05-22 15:01:06 GMT+0300","12112"
"2023-05-22 15:01:04 GMT+0300","11211"
"2023-05-22 15:01:02 GMT+0300","11121"
"2023-05-22 15:01:00 GMT+0300","11112"
"2023-05-22 15:00:58 GMT+0300","21111"
"2023-05-22 15:00:56 GMT+0300","12111"
"2023-05-22 15:00:54 GMT+0300","21211"
"2023-05-22 15:00:52 GMT+0300","22121"
"2023-05-22 15:00:50 GMT+0300","12212"
"2023-05-22 15:00:48 GMT+0300","21221"
"2023-05-22 15:00:46 GMT+0300","22122"
"2023-05-22 15:00:44 GMT+0300","22212"
"2023-05-22 15:00:43 GMT+0300","22221"
"2023-05-22 15:00:40 GMT+0300","22222"
"2023-05-22 15:00:38 GMT+0300","22222"
"2023-05-22 15:00:36 GMT+0300","22222"
"2023-05-22 15:00:34 GMT+0300","22222"
"2023-05-22 15:00:32 GMT+0300","12222"
"2023-05-22 15:00:30 GMT+0300","11222"
"2023-05-22 15:00:28 GMT+0300","21122"
"2023-05-22 15:00:26 GMT+0300","12112"
"2023-05-22 15:00:24 GMT+0300","11211"
"2023-05-22 15:00:22 GMT+0300","21121"
"2023-05-22 15:00:20 GMT+0300","12112"
"2023-05-22 15:00:19 GMT+0300","21211"
"2023-05-22 15:00:16 GMT+0300","12121"
"2023-05-22 15:00:14 GMT+0300","11212"
"2023-05-22 15:00:12 GMT+0300","11121"
"2023-05-22 15:00:12 GMT+0300","21112"
"2023-05-22 15:00:10 GMT+0300","12111"
"2023-05-22 15:00:10 GMT+0300","21211"
"2023-05-22 15:00:10 GMT+0300","22121"
"2023-05-22 15:00:10 GMT+0300","12212"
"2023-05-22 15:00:10 GMT+0300","11221"
"2023-05-22 14:59:58 GMT+0300","11122"
"2023-05-22 14:59:56 GMT+0300","11112"
"2023-05-22 14:59:54 GMT+0300","11111"
"2023-05-22 14:59:52 GMT+0300","21111"
"2023-05-22 14:59:50 GMT+0300","22111"
"2023-05-22 14:59:48 GMT+0300","22211"
"2023-05-22 14:59:46 GMT+0300","22221"
"2023-05-22 14:59:44 GMT+0300","12222"
"2023-05-22 14:59:42 GMT+0300","21222"
"2023-05-22 14:59:40 GMT+0300","12122"
"2023-05-22 14:59:38 GMT+0300","11212"
"2023-05-22 14:59:36 GMT+0300","21121"
"2023-05-22 14:59:34 GMT+0300","12112"
"2023-05-22 14:59:32 GMT+0300","11211"
"2023-05-22 14:59:30 GMT+0300","21121"
"2023-05-22 14:59:28 GMT+0300","22112"
"2023-05-22 14:59:26 GMT+0300","22211"
"2023-05-22 14:59:24 GMT+0300","12221"
"2023-05-22 14:59:22 GMT+0300","11222"
"2023-05-22 14:59:20 GMT+0300","21122"
"2023-05-22 14:59:18 GMT+0300","22112"
"2023-05-22 14:59:16 GMT+0300","12211"
"2023-05-22 14:59:14 GMT+0300","21221"
"2023-05-22 14:59:12 GMT+0300","12122"
"2023-05-22 14:59:10 GMT+0300","11212"
"2023-05-22 14:59:08 GMT+0300","21121"
"2023-05-22 14:59:06 GMT+0300","12112"
"2023-05-22 14:59:04 GMT+0300","21211"
"2023-05-22 14:59:02 GMT+0300","22121"
"2023-05-22 14:59:00 GMT+0300","22212"
"2023-05-22 14:58:58 GMT+0300","12221"
"2023-05-22 14:58:56 GMT+0300","21222"
"2023-05-22 14:58:54 GMT+0300","12122"
"2023-05-22 14:58:52 GMT+0300","11212"
"2023-05-22 14:58:50 GMT+0300","21121"
"2023-05-22 14:58:48 GMT+0300","12112"
"2023-05-22 14:58:46 GMT+0300","11211"
"2023-05-22 14:58:44 GMT+0300","11121"
"2023-05-22 14:58:42 GMT+0300","21112"
"2023-05-22 14:58:40 GMT+0300","22111"
"2023-05-22 14:58:38 GMT+0300","12211"
"2023-05-22 14:58:36 GMT+0300","11221"
"2023-05-22 14:58:34 GMT+0300","11122"
"2023-05-22 14:58:32 GMT+0300","11112"
"2023-05-22 14:58:30 GMT+0300","21111"
"2023-05-22 14:58:28 GMT+0300","22111"
"2023-05-22 14:58:26 GMT+0300","22211"
"2023-05-22 14:58:24 GMT+0300","22221"
"2023-05-22 14:58:22 GMT+0300","12222"
"2023-05-22 14:58:20 GMT+0300","21222"
"2023-05-22 14:58:18 GMT+0300","12122"
"2023-05-22 14:58:16 GMT+0300","11212"
"2023-05-22 14:58:14 GMT+0300","21121"
"2023-05-22 14:58:12 GMT+0300","12112"
"2023-05-22 14:58:10 GMT+0300","11211"
"2023-05-22 14:58:08 GMT+0300","21121"
"2023-05-22 14:58:06 GMT+0300","12112"
"2023-05-22 14:58:04 GMT+0300","11211"
"2023-05-22 14:58:02 GMT+0300","11121"
